index,file_id,file_name,api,rank,operation,segment,offset,size,start,end,ost,consec,seq
54,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,54,1228668928,4096,1706055387.2633,1706055387.2633,,True,False
55,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,55,1022337024,4096,1706055387.2633,1706055387.2633,,False,False
56,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,56,715059200,4096,1706055387.2633,1706055387.2634,,False,False
57,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,57,1447329792,4096,1706055387.2634,1706055387.2634,,True,False
58,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,58,1965027328,4096,1706055387.2634,1706055387.2635,,True,False
59,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,59,3037372416,4096,1706055387.2635,1706055387.2635,,True,False
60,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,60,2593472512,4096,1706055387.2635,1706055387.2636,,False,False
61,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,61,787423232,4096,1706055387.2636,1706055387.2636,,False,False
62,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,62,2027560960,4096,1706055387.2636,1706055387.2637,,True,False
63,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,63,3339005952,4096,1706055387.2637,1706055387.2637,,True,False
64,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,64,4284780544,4096,1706055387.2637,1706055387.2637,,True,False
65,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,65,1024352256,4096,1706055387.2638,1706055387.2638,,False,False
66,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,66,222978048,4096,1706055387.2638,1706055387.2638,,False,False
67,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,67,3435417600,4096,1706055387.2638,1706055387.2639,,True,False
68,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,68,3233796096,4096,1706055387.2639,1706055387.2639,,False,False
69,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,69,332627968,4096,1706055387.2639,1706055387.264,,False,False
70,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,70,52801536,4096,1706055387.264,1706055387.264,,False,False
71,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,71,1937641472,4096,1706055387.264,1706055387.2641,,True,False
72,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,72,551149568,4096,1706055387.2641,1706055387.2641,,False,False
73,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,73,269553664,4096,1706055387.2641,1706055387.2642,,False,False
74,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,74,1033547776,4096,1706055387.2642,1706055387.2885,,True,False
75,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,75,1746341888,4096,1706055387.2885,1706055387.2886,,True,False
76,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,76,3864924160,4096,1706055387.2886,1706055387.2886,,True,False
77,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,77,2884833280,4096,1706055387.2886,1706055387.2887,,False,False
78,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,78,1663250432,4096,1706055387.2887,1706055387.2888,,False,False
79,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,79,2113511424,4096,1706055387.2888,1706055387.2888,,True,False
80,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,80,2141057024,4096,1706055387.2888,1706055387.2888,,True,False
81,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,81,2166915072,4096,1706055387.2889,1706055387.2889,,True,False
82,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,82,1743851520,4096,1706055387.2889,1706055387.289,,False,False
83,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,83,3616256000,4096,1706055387.289,1706055387.289,,True,False
84,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,84,2728550400,4096,1706055387.289,1706055387.2891,,False,False
85,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,85,630788096,4096,1706055387.2891,1706055387.2891,,False,False
86,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,86,1227743232,4096,1706055387.2891,1706055387.2892,,True,False
87,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,87,1787355136,4096,1706055387.2892,1706055387.2892,,True,False
88,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,88,1811947520,4096,1706055387.2892,1706055387.2893,,True,False
89,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,89,41512960,4096,1706055387.2893,1706055387.2893,,False,False
90,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,90,132796416,4096,1706055387.2893,1706055387.2894,,True,False
91,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,91,1481519104,4096,1706055387.2894,1706055387.2894,,True,False
92,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,92,477446144,4096,1706055387.2894,1706055387.2895,,False,False
93,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,93,4220559360,4096,1706055387.2895,1706055387.2895,,True,False
94,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,94,3386896384,4096,1706055387.2895,1706055387.2896,,False,False
95,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,95,1963671552,4096,1706055387.2896,1706055387.2896,,False,False
96,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,96,1419431936,4096,1706055387.2896,1706055387.2896,,False,False
97,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,97,3481042944,4096,1706055387.2897,1706055387.2897,,True,False
98,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,98,4153991168,4096,1706055387.2897,1706055387.2897,,True,False
99,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,99,934666240,4096,1706055387.2898,1706055387.2898,,False,False
100,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,100,249667584,4096,1706055387.2898,1706055387.2899,,False,False
101,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,101,79241216,4096,1706055387.2899,1706055387.2899,,False,False
102,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,102,4251533312,4096,1706055387.2899,1706055387.29,,True,False
103,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,103,3005579264,4096,1706055387.29,1706055387.29,,False,False
104,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,104,1442009088,4096,1706055387.29,1706055387.2901,,False,False
105,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,105,1424257024,4096,1706055387.2901,1706055387.2901,,False,False
106,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,106,3919110144,4096,1706055387.2901,1706055387.2902,,True,False
107,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,107,256684032,4096,1706055387.2902,1706055387.2902,,False,False
108,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,108,1099268096,4096,1706055387.2902,1706055387.2902,,True,False
109,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,109,440905728,4096,1706055387.2903,1706055387.2903,,False,False
110,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,110,2379644928,4096,1706055387.2903,1706055387.2904,,True,False
111,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,111,3498733568,4096,1706055387.2904,1706055387.2904,,True,False
112,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,112,4292608000,4096,1706055387.2904,1706055387.2905,,True,False
113,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,113,3068338176,4096,1706055387.2905,1706055387.2905,,False,False
114,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,114,2191777792,4096,1706055387.2905,1706055387.2906,,False,False
115,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,115,2819428352,4096,1706055387.2906,1706055387.2906,,True,False
116,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,116,1805221888,4096,1706055387.2906,1706055387.2907,,False,False
117,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,117,2135511040,4096,1706055387.2907,1706055387.2907,,True,False
118,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,118,2667397120,4096,1706055387.2907,1706055387.2908,,True,False
119,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,119,3202080768,4096,1706055387.2908,1706055387.2908,,True,False
120,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,120,4236988416,4096,1706055387.2908,1706055387.2909,,True,False
121,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,121,2931429376,4096,1706055387.2909,1706055387.2909,,False,False
122,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,122,1065492480,4096,1706055387.2909,1706055387.291,,False,False
123,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,123,419905536,4096,1706055387.291,1706055387.291,,False,False
124,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,124,468414464,4096,1706055387.291,1706055387.2911,,True,False
125,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,125,3375890432,4096,1706055387.2911,1706055387.2911,,True,False
126,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,126,1387884544,4096,1706055387.2911,1706055387.2912,,False,False
127,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,127,1592475648,4096,1706055387.2912,1706055387.2912,,True,False
128,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,128,309563392,4096,1706055387.2912,1706055387.2913,,False,False
129,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,129,1248382976,4096,1706055387.2913,1706055387.2913,,True,False
130,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,130,3851534336,4096,1706055387.2913,1706055387.2914,,True,False
131,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,131,3953524736,4096,1706055387.2914,1706055387.2914,,True,False
132,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,132,28942336,4096,1706055387.2914,1706055387.2915,,False,False
133,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,133,1372942336,4096,1706055387.2915,1706055387.2915,,True,False
134,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,134,2575540224,4096,1706055387.2915,1706055387.2915,,True,False
135,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,135,727203840,4096,1706055387.2916,1706055387.2916,,False,False
136,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,136,3944103936,4096,1706055387.2916,1706055387.2916,,True,False
137,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,137,961363968,4096,1706055387.2916,1706055387.2917,,False,False
138,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,138,571756544,4096,1706055387.2917,1706055387.2917,,False,False
139,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,139,1753903104,4096,1706055387.2917,1706055387.2918,,True,False
140,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,140,335491072,4096,1706055387.2918,1706055387.2918,,False,False
141,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,141,2380136448,4096,1706055387.2918,1706055387.2919,,True,False
142,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,142,596176896,4096,1706055387.2919,1706055387.2919,,False,False
143,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,143,1790246912,4096,1706055387.2919,1706055387.292,,True,False
144,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,144,2331049984,4096,1706055387.292,1706055387.292,,True,False
145,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,145,2695962624,4096,1706055387.292,1706055387.2921,,True,False
146,16655417992874387765,/mnt/IOLustre/io500/datafiles_0/2024.01.23-19.16.25/ior-rnd4K/file,POSIX,0,write,146,2188099584,4096,1706055387.2921,1706055387.2921,,False,False
